"tre_cn","prev_tre_cn","plt_cn.re","plot_id","tree_status.re","species","dbh_in.re","plt_cn.init","tree_status.init","dbh_in.init"
"44943976020004","23746626010900","48205344010497","6-3-103-82900","live","PSME",49.2,"23746599010900","live",41
"44943978020004","23746631010900","48205344010497","6-3-103-82900","live","PSME",56.4,"23746599010900","live",48.2
"44943979020004","23746634010900","48205344010497","6-3-103-82900","live","CADE27",16.2,"23746599010900","live",15.1
"44943980020004","23746636010900","48205344010497","6-3-103-82900","live","CADE27",20.7,"23746599010900","live",19.5
"44943981020004","23746638010900","48205344010497","6-3-103-82900","live","ABCO",16,"23746599010900","live",14.7
"44943982020004","23746640010900","48205344010497","6-3-103-82900","live","OTHER",2.3,"23746599010900","live",2.1
"44943983020004","23746730010900","48205344010497","6-3-103-82900","live","CADE27",2.6,"23746599010900","live",2.2
"44943984020004","23746733010900","48205344010497","6-3-103-82900","live","CADE27",3.3,"23746599010900","live",3.1
"44943986020004","23746736010900","48205344010497","6-3-103-82900","live","ABCO",23,"23746599010900","live",21.2
"44943987020004","23746738010900","48205344010497","6-3-103-82900","live","PSME",31.8,"23746599010900","live",30.4
"44943988020004","23746740010900","48205344010497","6-3-103-82900","live","PSME",42.1,"23746599010900","live",42.2
"44943989020004","23746667010900","48205344010497","6-3-103-82900","live","CADE27",15.7,"23746599010900","live",14.3
"44943991020004","23746671010900","48205344010497","6-3-103-82900","live","CADE27",25.8,"23746599010900","live",25.1
"44943992020004","23746673010900","48205344010497","6-3-103-82900","live","PILA",29,"23746599010900","live",28.9
"44943993020004","23746675010900","48205344010497","6-3-103-82900","live","PILA",36.2,"23746599010900","live",34.4
"44943994020004","23746677010900","48205344010497","6-3-103-82900","live","PILA",26.2,"23746599010900","live",24.7
"44943996020004","23746681010900","48205344010497","6-3-103-82900","live","OTHER",12.6,"23746599010900","live",12.6
"44943998020004","23746685010900","48205344010497","6-3-103-82900","live","PILA",35.4,"23746599010900","live",34.4
"44943999020004","23746688010900","48205344010497","6-3-103-82900","live","PILA",29,"23746599010900","live",27.7
"44944000020004","23746643010900","48205344010497","6-3-103-82900","live","ABCO",28.7,"23746599010900","live",27.3
"44944001020004","23746645010900","48205344010497","6-3-103-82900","live","PSME",29.9,"23746599010900","live",28.2
"44944004020004","23746652010900","48205344010497","6-3-103-82900","live","PILA",31.9,"23746599010900","live",30.5
"44944005020004","23746622010900","48205344010497","6-3-103-82900","live","PILA",34.5,"23746599010900","live",34.4
"44944007020004","23746624010900","48205344010497","6-3-103-82900","live","CADE27",12.4,"23746599010900","live",10.8
"44944008020004","23746690010900","48205344010497","6-3-103-82900","live","PSME",50,"23746599010900","live",45
"44944009020004","23746693010900","48205344010497","6-3-103-82900","live","CADE27",31.3,"23746599010900","live",30.5
"44944010020004","23746695010900","48205344010497","6-3-103-82900","live","CADE27",36.3,"23746599010900","live",31.4
"44944011020004","23746697010900","48205344010497","6-3-103-82900","live","PSME",59,"23746599010900","live",49.2
"44944013020004","23746703010900","48205344010497","6-3-103-82900","live","ABCO",17.8,"23746599010900","live",16.7
"44944015020004","23746707010900","48205344010497","6-3-103-82900","live","ABCO",28.4,"23746599010900","live",27.7
"44944153020004","23748184010900","48204836010497","6-3-103-88200","live","CADE27",18.4,"23747977010900","live",17.1
"44944154020004","23748132010900","48204836010497","6-3-103-88200","live","CADE27",14.9,"23747977010900","live",14.3
"44944150020004","23748178010900","48204836010497","6-3-103-88200","live","CADE27",7,"23747977010900","live",6.1
"44944151020004","23748180010900","48204836010497","6-3-103-88200","live","PILA",21.5,"23747977010900","live",18.9
"44944152020004","23748182010900","48204836010497","6-3-103-88200","live","CADE27",7.7,"23747977010900","live",6.4
"44944155020004","23748134010900","48204836010497","6-3-103-88200","live","CADE27",12.5,"23747977010900","live",11
"44944158020004","23748140010900","48204836010497","6-3-103-88200","live","CADE27",9,"23747977010900","live",8
"44944159020004","23748142010900","48204836010497","6-3-103-88200","live","CADE27",15.4,"23747977010900","live",14
"44944164020004","23748037010900","48204836010497","6-3-103-88200","live","ABCO",45,"23747977010900","live",44.2
"44944165020004","23748040010900","48204836010497","6-3-103-88200","live","PSME",62.5,"23747977010900","live",60.7
"44944166020004","23748044010900","48204836010497","6-3-103-88200","live","CADE27",32.5,"23747977010900","live",32.2
"44944167020004","23748046010900","48204836010497","6-3-103-88200","live","PSME",57,"23747977010900","live",54.9
"44944169020004","23748148010900","48204836010497","6-3-103-88200","live","PILA",30.9,"23747977010900","live",28.3
"44944170020004","23748150010900","48204836010497","6-3-103-88200","live","CADE27",2.7,"23747977010900","live",2.7
"44944171020004","23748153010900","48204836010497","6-3-103-88200","live","CADE27",3,"23747977010900","live",2.9
"44944173020004","23748156010900","48204836010497","6-3-103-88200","live","ABCO",3.3,"23747977010900","live",2.8
"44944174020004","23748159010900","48204836010497","6-3-103-88200","live","ABCO",27.7,"23747977010900","live",26.7
"44944175020004","23748161010900","48204836010497","6-3-103-88200","live","ABCO",12.7,"23747977010900","live",12
"44944176020004","23748163010900","48204836010497","6-3-103-88200","live","CADE27",34.2,"23747977010900","live",33.4
"44944177020004","23748165010900","48204836010497","6-3-103-88200","live","ABCO",42.7,"23747977010900","live",42.5
"44944178020004","23748168010900","48204836010497","6-3-103-88200","live","CADE27",27,"23747977010900","live",26.2
"44944179020004","23748170010900","48204836010497","6-3-103-88200","live","CADE27",30.1,"23747977010900","live",29.1
"44944180020004","23748172010900","48204836010497","6-3-103-88200","live","PSME",58.3,"23747977010900","live",57.1
"44944184020004","23748089010900","48204836010497","6-3-103-88200","live","ABCO",6.2,"23747977010900","live",5.4
"44944181020004","23748175010900","48204836010497","6-3-103-88200","live","ABCO",37.4,"23747977010900","live",37.1
"44944182020004","23748085010900","48204836010497","6-3-103-88200","live","ABCO",7.5,"23747977010900","live",6.2
"44944185020004","23748091010900","48204836010497","6-3-103-88200","live","PSME",52.4,"23747977010900","live",51.8
"44944187020004","23748096010900","48204836010497","6-3-103-88200","live","CADE27",8.2,"23747977010900","live",7.3
"44944188020004","23748098010900","48204836010497","6-3-103-88200","live","CADE27",45,"23747977010900","live",44.5
"44944189020004","23748049010900","48204836010497","6-3-103-88200","live","ABCO",6.4,"23747977010900","live",5
"44944190020004","23748051010900","48204836010497","6-3-103-88200","live","ABCO",33,"23747977010900","live",32.4
"44944191020004","23748018010900","48204836010497","6-3-103-88200","live","PILA",49,"23747977010900","live",48.6
"44944193020004","23748023010900","48204836010497","6-3-103-88200","live","CADE27",8.4,"23747977010900","live",7.9
"44944195020004","23748100010900","48204836010497","6-3-103-88200","live","PSME",15.5,"23747977010900","live",13.2
"44944196020004","23748102010900","48204836010497","6-3-103-88200","live","ABCO",8.5,"23747977010900","live",6.3
"44944197020004","23748104010900","48204836010497","6-3-103-88200","live","CADE27",48,"23747977010900","live",46.8
"44944198020004","23748106010900","48204836010497","6-3-103-88200","live","CADE27",6.7,"23747977010900","live",6
"44944201020004","23748112010900","48204836010497","6-3-103-88200","live","CADE27",27.9,"23747977010900","live",27.5
"44944203020004","23748116010900","48204836010497","6-3-103-88200","live","CADE27",38.8,"23747977010900","live",38.1
"44944205020004","23748120010900","48204836010497","6-3-103-88200","live","CADE27",35.5,"23747977010900","live",34.3
"44944206020004","23748122010900","48204836010497","6-3-103-88200","live","PSME",40.5,"23747977010900","live",39.4
"44944208020004","23748126010900","48204836010497","6-3-103-88200","live","CADE27",46,"23747977010900","live",45.7
"44944214020004","23748027010900","48204836010497","6-3-103-88200","live","CADE27",16.3,"23747977010900","live",16.2
"44944212020004","23748054010900","48204836010497","6-3-103-88200","live","CADE27",9.6,"23747977010900","live",9.3
"44944215020004","23748029010900","48204836010497","6-3-103-88200","live","ABCO",29.5,"23747977010900","live",27
"44944216020004","23748031010900","48204836010497","6-3-103-88200","live","CADE27",11.1,"23747977010900","live",11.1
"44944217020004","23748033010900","48204836010497","6-3-103-88200","live","CADE27",6.9,"23747977010900","live",6.1
"44944218020004","23748004010900","48204836010497","6-3-103-88200","live","ABCO",24.8,"23747977010900","live",21.2
"44944219020004","23748006010900","48204836010497","6-3-103-88200","live","CADE27",7.8,"23747977010900","live",7.1
"44944220020004","23748008010900","48204836010497","6-3-103-88200","live","CADE27",31.1,"23747977010900","live",29.2
"44944221020004","23748010010900","48204836010497","6-3-103-88200","live","PILA",12.7,"23747977010900","live",11.6
"44944223020004","23748014010900","48204836010497","6-3-103-88200","live","CADE27",7.3,"23747977010900","live",6.5
"44944225020004","23748064010900","48204836010497","6-3-103-88200","live","CADE27",47.4,"23747977010900","live",46.7
"44944227020004","23748068010900","48204836010497","6-3-103-88200","live","CADE27",18.5,"23747977010900","live",16.9
"44944229020004","23748072010900","48204836010497","6-3-103-88200","live","CADE27",49.4,"23747977010900","live",49.2
"44944230020004","23748074010900","48204836010497","6-3-103-88200","live","CADE27",16.3,"23747977010900","live",15.4
"44944232020004","23748078010900","48204836010497","6-3-103-88200","live","CADE27",16.7,"23747977010900","live",15.7
"44944233020004","23748080010900","48204836010497","6-3-103-88200","live","PILA",60.7,"23747977010900","live",59.9
"44944234020004","23748083010900","48204836010497","6-3-103-88200","live","CADE27",6,"23747977010900","live",6
"44785084020004","23760991010900","48205998010497","6-4-111-62692","live","OTHER",30.1,"23760970010900","live",29.8
"44785086020004","23760993010900","48205998010497","6-4-111-62692","live","OTHER",23.8,"23760970010900","live",22.6
"44701496020004","23646490010900","48205887010497","6-5-5-72961","live","OTHER",6.7,"23646437010900","live",2.1
"44701501020004","23646526010900","48205887010497","6-5-5-72961","live","CADE27",22,"23646437010900","live",16.7
"44701502020004","23646528010900","48205887010497","6-5-5-72961","live","CADE27",10.8,"23646437010900","live",9
"44701504020004","23646504010900","48205887010497","6-5-5-72961","live","OTHER",9.6,"23646437010900","live",7.3
"44701505020004","23646532010900","48205887010497","6-5-5-72961","live","OTHER",14.8,"23646437010900","live",14.2
"44701506020004","23646534010900","48205887010497","6-5-5-72961","live","OTHER",18,"23646437010900","live",17
"44701507020004","23646536010900","48205887010497","6-5-5-72961","live","OTHER",7.8,"23646437010900","live",5.5
"44701508020004","23646506010900","48205887010497","6-5-5-72961","live","OTHER",6.9,"23646437010900","live",5.8
"44701509020004","23646508010900","48205887010497","6-5-5-72961","live","OTHER",6.7,"23646437010900","live",6
"44701510020004","23646510010900","48205887010497","6-5-5-72961","live","OTHER",8.8,"23646437010900","live",5.9
"44701511020004","23646512010900","48205887010497","6-5-5-72961","live","OTHER",8.3,"23646437010900","live",6.7
"44701512020004","23646514010900","48205887010497","6-5-5-72961","live","OTHER",6.8,"23646437010900","live",5.4
"44701513020004","23646516010900","48205887010497","6-5-5-72961","live","OTHER",7.8,"23646437010900","live",6.6
"44701514020004","23646518010900","48205887010497","6-5-5-72961","live","OTHER",8.9,"23646437010900","live",7.9
"44701515020004","23646520010900","48205887010497","6-5-5-72961","live","OTHER",2.9,"23646437010900","live",2.1
"44701527020004","23646493010900","48205887010497","6-5-5-72961","live","PSME",17.9,"23646437010900","live",12
"44701532020004","23646497010900","48205887010497","6-5-5-72961","live","PSME",15.3,"23646437010900","live",11.6
"44701533020004","23646499010900","48205887010497","6-5-5-72961","live","PSME",16.4,"23646437010900","live",13.9
"44701534020004","23646501010900","48205887010497","6-5-5-72961","live","PSME",4.2,"23646437010900","live",1
"44712563020004","23649293010900","48203409010497","6-5-9-65997","live","QUKE",8.5,"23649167010900","live",7.9
"44712565020004","23649297010900","48203409010497","6-5-9-65997","live","CADE27",6,"23649167010900","live",6
"44712566020004","23649299010900","48203409010497","6-5-9-65997","live","ABCO",21.8,"23649167010900","live",19.1
"44712568020004","23649248010900","48203409010497","6-5-9-65997","live","CADE27",5.9,"23649167010900","live",5.5
"44712571020004","23649250010900","48203409010497","6-5-9-65997","live","PILA",27.3,"23649167010900","live",25.4
"44712572020004","23649252010900","48203409010497","6-5-9-65997","live","CADE27",6.1,"23649167010900","live",5.8
"44712573020004","23649254010900","48203409010497","6-5-9-65997","live","CADE27",9.1,"23649167010900","live",8.6
"44712574020004","23649256010900","48203409010497","6-5-9-65997","live","CADE27",8.1,"23649167010900","live",7.8
"44712575020004","23649258010900","48203409010497","6-5-9-65997","live","CADE27",13,"23649167010900","live",12.3
"44712576020004","23649260010900","48203409010497","6-5-9-65997","live","PIPO",14.1,"23649167010900","live",13.3
"44712577020004","23649262010900","48203409010497","6-5-9-65997","live","PIPO",20.8,"23649167010900","live",19.5
"44712578020004","23649264010900","48203409010497","6-5-9-65997","live","CADE27",14.9,"23649167010900","live",14.3
