"tre_cn","prev_tre_cn","plt_cn.re","plot_id","tree_status.re","species","dbh_in.re","plt_cn.init","tree_status.init","dbh_in.init","survived"
"449560743489998","8926378010901","345936377489998","6-3-63-80299","live","ABCO",26.3,"8926339010901","live",25.5,TRUE
"449560744489998","8926379010901","345936377489998","6-3-63-80299","live","PSME",24.5,"8926339010901","live",24.7,TRUE
"449560749489998","8926382010901","345936377489998","6-3-63-80299","dead","PILA",6.7,"8926339010901","live",7,FALSE
"449560745489998","8926380010901","345936377489998","6-3-63-80299","live","PSME",31.4,"8926339010901","live",29.8,TRUE
"449560748489998","8926381010901","345936377489998","6-3-63-80299","live","PSME",15.4,"8926339010901","live",13.9,TRUE
"449560750489998","8926383010901","345936377489998","6-3-63-80299","live","PSME",28.9,"8926339010901","live",27.3,TRUE
"449560751489998","8926384010901","345936377489998","6-3-63-80299","live","PSME",6.3,"8926339010901","live",5.8,TRUE
"449560752489998","8926385010901","345936377489998","6-3-63-80299","live","PILA",31.8,"8926339010901","live",30.4,TRUE
"449560753489998","8926386010901","345936377489998","6-3-63-80299","live","PILA",17.5,"8926339010901","live",16.5,TRUE
"449560754489998","8926387010901","345936377489998","6-3-63-80299","live","PSME",13.6,"8926339010901","live",12.5,TRUE
"449560755489998","8926388010901","345936377489998","6-3-63-80299","live","ABCO",12.5,"8926339010901","live",11.4,TRUE
"449560756489998","8926389010901","345936377489998","6-3-63-80299","live","PSME",10.9,"8926339010901","live",9.4,TRUE
"449560757489998","8926390010901","345936377489998","6-3-63-80299","live","ABCO",13.4,"8926339010901","live",12.6,TRUE
"449560758489998","8926391010901","345936377489998","6-3-63-80299","live","PSME",13,"8926339010901","live",11.6,TRUE
"449560759489998","8926392010901","345936377489998","6-3-63-80299","live","CADE27",24.4,"8926339010901","live",27.7,TRUE
"449560760489998","8926393010901","345936377489998","6-3-63-80299","live","PSME",14.6,"8926339010901","live",13.6,TRUE
"449560761489998","8926394010901","345936377489998","6-3-63-80299","dead","ABCO",12,"8926339010901","live",11,FALSE
"449560762489998","8926395010901","345936377489998","6-3-63-80299","live","ABCO",10.7,"8926339010901","live",10.2,TRUE
"449560763489998","8926396010901","345936377489998","6-3-63-80299","live","ABCO",11.6,"8926339010901","live",10.9,TRUE
"449560764489998","8926397010901","345936377489998","6-3-63-80299","live","PSME",25.3,"8926339010901","live",23.5,TRUE
"449560765489998","8926398010901","345936377489998","6-3-63-80299","live","PILA",26.3,"8926339010901","live",25.8,TRUE
"449560770489998","8926404010901","345936377489998","6-3-63-80299","live","PIPO",8.7,"8926339010901","live",7.7,TRUE
"449560771489998","8926405010901","345936377489998","6-3-63-80299","live","PIPO",36.8,"8926339010901","live",37.1,TRUE
"449560772489998","8926406010901","345936377489998","6-3-63-80299","live","PSME",10.7,"8926339010901","live",9.1,TRUE
"449560774489998","8926408010901","345936377489998","6-3-63-80299","dead","ABCO",8.2,"8926339010901","live",7.3,FALSE
"449560775489998","8926409010901","345936377489998","6-3-63-80299","live","ABCO",14.1,"8926339010901","live",12.2,TRUE
"449560776489998","8926410010901","345936377489998","6-3-63-80299","dead","CADE27",5.3,"8926339010901","live",5.2,FALSE
"449560777489998","8926411010901","345936377489998","6-3-63-80299","live","PSME",6.3,"8926339010901","live",5.5,TRUE
"449560781489998","8926415010901","345936377489998","6-3-63-80299","live","ABCO",14.1,"8926339010901","live",12.4,TRUE
"449560778489998","8926412010901","345936377489998","6-3-63-80299","live","PSME",11.9,"8926339010901","live",10.6,TRUE
"449560779489998","8926413010901","345936377489998","6-3-63-80299","live","CADE27",5.5,"8926339010901","live",5.3,TRUE
"449560780489998","8926414010901","345936377489998","6-3-63-80299","live","CADE27",7.5,"8926339010901","live",7.3,TRUE
"449560782489998","8926416010901","345936377489998","6-3-63-80299","dead","PIPO",7.8,"8926339010901","live",8,FALSE
"449560783489998","8926417010901","345936377489998","6-3-63-80299","live","PSME",14,"8926339010901","live",12.3,TRUE
"449560784489998","8926418010901","345936377489998","6-3-63-80299","live","PSME",8.4,"8926339010901","live",7.3,TRUE
"449560785489998","8926419010901","345936377489998","6-3-63-80299","dead","ABCO",3,"8926339010901","live",2.6,FALSE
"449560786489998","8926420010901","345936377489998","6-3-63-80299","dead","PIPO",NA,"8926339010901","live",1.7,FALSE
"449560787489998","8926421010901","345936377489998","6-3-63-80299","dead","ABCO",5.7,"8926339010901","live",5,FALSE
"449545184489998","8923705010901","345935655489998","6-3-63-84270","dead","QUKE",10,"8923685010901","live",11.4,FALSE
"449545189489998","8923710010901","345935655489998","6-3-63-84270","live","PILA",17.1,"8923685010901","live",16.2,TRUE
"449545190489998","8923711010901","345935655489998","6-3-63-84270","live","PSME",33.2,"8923685010901","live",29.6,TRUE
"449545186489998","8923707010901","345935655489998","6-3-63-84270","dead","ABCO",7.5,"8923685010901","live",7.3,FALSE
"449545187489998","8923708010901","345935655489998","6-3-63-84270","live","ABCO",22.9,"8923685010901","live",20.2,TRUE
"449545188489998","8923709010901","345935655489998","6-3-63-84270","dead","QUKE",12.5,"8923685010901","live",13.8,FALSE
"449545191489998","8923712010901","345935655489998","6-3-63-84270","live","ABCO",19.7,"8923685010901","live",18.5,TRUE
"449545192489998","8923713010901","345935655489998","6-3-63-84270","live","PSME",29.1,"8923685010901","live",25.4,TRUE
"449545193489998","8923714010901","345935655489998","6-3-63-84270","dead","PSME",14.2,"8923685010901","live",9.9,FALSE
"449545194489998","8923715010901","345935655489998","6-3-63-84270","dead","PSME",19,"8923685010901","live",18.1,FALSE
"449545195489998","8923716010901","345935655489998","6-3-63-84270","dead","PSME",NA,"8923685010901","live",14.5,FALSE
"449545196489998","8923717010901","345935655489998","6-3-63-84270","live","PSME",32,"8923685010901","live",29.4,TRUE
"449545197489998","8923720010901","345935655489998","6-3-63-84270","dead","PILA",9.6,"8923685010901","live",10.1,FALSE
"449545199489998","8923722010901","345935655489998","6-3-63-84270","dead","PILA",5.5,"8923685010901","live",5.8,FALSE
"449545202489998","8923724010901","345935655489998","6-3-63-84270","live","PSME",38.7,"8923685010901","live",36.8,TRUE
"449545203489998","8923725010901","345935655489998","6-3-63-84270","live","PILA",27,"8923685010901","live",24.4,TRUE
"449545204489998","8923726010901","345935655489998","6-3-63-84270","dead","QUKE",19.9,"8923685010901","live",20.4,FALSE
"449545205489998","8923727010901","345935655489998","6-3-63-84270","dead","PSME",12.2,"8923685010901","live",11.8,FALSE
"449545206489998","8923728010901","345935655489998","6-3-63-84270","dead","ABCO",7.7,"8923685010901","live",7.7,FALSE
"449545208489998","8923730010901","345935655489998","6-3-63-84270","dead","ABCO",12.3,"8923685010901","live",12,FALSE
"449545209489998","8923731010901","345935655489998","6-3-63-84270","live","PILA",32.2,"8923685010901","live",29.6,TRUE
"449545210489998","8923732010901","345935655489998","6-3-63-84270","live","PILA",30.5,"8923685010901","live",28.5,TRUE
"449545211489998","8923733010901","345935655489998","6-3-63-84270","live","PSME",21.1,"8923685010901","live",18.9,TRUE
"449545212489998","8923734010901","345935655489998","6-3-63-84270","live","PILA",45.2,"8923685010901","live",41.7,TRUE
"449545213489998","8923735010901","345935655489998","6-3-63-84270","dead","PIPO",NA,"8923685010901","live",13.5,FALSE
"449545214489998","8923736010901","345935655489998","6-3-63-84270","live","PILA",29.4,"8923685010901","live",30.2,TRUE
"449545215489998","8923737010901","345935655489998","6-3-63-84270","dead","ABCO",NA,"8923685010901","live",8.4,FALSE
"449545217489998","8923739010901","345935655489998","6-3-63-84270","live","PILA",18.9,"8923685010901","live",18.5,TRUE
"449545218489998","8923740010901","345935655489998","6-3-63-84270","live","PILA",28.3,"8923685010901","live",25.7,TRUE
"449545220489998","8923742010901","345935655489998","6-3-63-84270","live","PILA",24.5,"8923685010901","live",24.3,TRUE
"449545225489998","8923744010901","345935655489998","6-3-63-84270","live","PILA",43.5,"8923685010901","live",44.7,TRUE
"449545226489998","8923745010901","345935655489998","6-3-63-84270","live","PILA",38.6,"8923685010901","live",40.4,TRUE
"449545227489998","8923746010901","345935655489998","6-3-63-84270","live","PILA",48,"8923685010901","live",49.7,TRUE
"449545232489998","8923752010901","345935655489998","6-3-63-84270","dead","ABCO",NA,"8923685010901","live",14,FALSE
"449545234489998","8923754010901","345935655489998","6-3-63-84270","dead","ABCO",13,"8923685010901","live",13,FALSE
"449545236489998","8923756010901","345935655489998","6-3-63-84270","dead","ABCO",5.6,"8923685010901","live",6.2,FALSE
"449545237489998","8923757010901","345935655489998","6-3-63-84270","dead","ABCO",14,"8923685010901","live",13.8,FALSE
"449545238489998","8923758010901","345935655489998","6-3-63-84270","dead","ABCO",11.7,"8923685010901","live",11.7,FALSE
"449545239489998","8923759010901","345935655489998","6-3-63-84270","dead","ABCO",30.6,"8923685010901","live",26.8,FALSE
"449545240489998","8923760010901","345935655489998","6-3-63-84270","dead","ABCO",6.2,"8923685010901","live",6.2,FALSE
"449545241489998","8923761010901","345935655489998","6-3-63-84270","dead","ABCO",10.1,"8923685010901","live",9.9,FALSE
"449545242489998","8923762010901","345935655489998","6-3-63-84270","dead","QUKE",NA,"8923685010901","live",5.7,FALSE
"449545243489998","8923763010901","345935655489998","6-3-63-84270","dead","ABCO",9.7,"8923685010901","live",9.4,FALSE
"449545244489998","8923766010901","345935655489998","6-3-63-84270","dead","ABCO",11.8,"8923685010901","live",10.3,FALSE
"449545245489998","8923767010901","345935655489998","6-3-63-84270","dead","QUKE",NA,"8923685010901","live",4.5,FALSE
"449545251489998","8923768010901","345935655489998","6-3-63-84270","dead","QUKE",6.6,"8923685010901","live",7.4,FALSE
"449545252489998","8923769010901","345935655489998","6-3-63-84270","dead","PSME",6.8,"8923685010901","live",6.6,FALSE
"449545253489998","8923770010901","345935655489998","6-3-63-84270","dead","PILA",7.4,"8923685010901","live",7.6,FALSE
"449545254489998","8923771010901","345935655489998","6-3-63-84270","dead","PILA",NA,"8923685010901","live",6.1,FALSE
"449545255489998","8923772010901","345935655489998","6-3-63-84270","dead","PILA",18.6,"8923685010901","live",18,FALSE
"449545256489998","8923775010901","345935655489998","6-3-63-84270","dead","PSME",6.4,"8923685010901","live",7.9,FALSE
"449545257489998","8923776010901","345935655489998","6-3-63-84270","dead","QUKE",19.5,"8923685010901","live",21.6,FALSE
"449545258489998","8923777010901","345935655489998","6-3-63-84270","dead","ABCO",11.2,"8923685010901","live",10.8,FALSE
"449545259489998","8923778010901","345935655489998","6-3-63-84270","dead","PILA",NA,"8923685010901","live",11.8,FALSE
"449560554489998","8926564010901","345936376489998","6-3-63-84416","live","PSME",11.8,"8926534010901","live",10.4,TRUE
"449560555489998","8926565010901","345936376489998","6-3-63-84416","live","PSME",13.3,"8926534010901","live",11.8,TRUE
"449560556489998","8926566010901","345936376489998","6-3-63-84416","live","PSME",7.6,"8926534010901","live",6.2,TRUE
"449560557489998","8926567010901","345936376489998","6-3-63-84416","live","PSME",56.3,"8926534010901","live",55.3,TRUE
"449560558489998","8926569010901","345936376489998","6-3-63-84416","live","PSME",9.6,"8926534010901","live",8,TRUE
"449560559489998","8926570010901","345936376489998","6-3-63-84416","live","PSME",11.4,"8926534010901","live",9.9,TRUE
"449560560489998","8926571010901","345936376489998","6-3-63-84416","live","PILA",50.1,"8926534010901","live",48.9,TRUE
"449560561489998","8926572010901","345936376489998","6-3-63-84416","live","ABCO",4.4,"8926534010901","live",3.9,TRUE
"449560562489998","8926573010901","345936376489998","6-3-63-84416","live","PSME",6.2,"8926534010901","live",5.2,TRUE
"449560563489998","8926574010901","345936376489998","6-3-63-84416","live","ABCO",5.3,"8926534010901","live",4.3,TRUE
"449560564489998","8926575010901","345936376489998","6-3-63-84416","live","OTHER",1.7,"8926534010901","live",1.6,TRUE
"449560565489998","8926576010901","345936376489998","6-3-63-84416","live","PSME",1.1,"8926534010901","live",1,TRUE
"449560566489998","8926577010901","345936376489998","6-3-63-84416","live","PSME",6.4,"8926534010901","live",5.2,TRUE
"449560567489998","8926578010901","345936376489998","6-3-63-84416","live","PSME",6.8,"8926534010901","live",5.4,TRUE
"449560574489998","8926579010901","345936376489998","6-3-63-84416","live","QUKE",10.3,"8926534010901","live",9.7,TRUE
"449560575489998","8926580010901","345936376489998","6-3-63-84416","live","CADE27",36.7,"8926534010901","live",36.1,TRUE
"449560576489998","8926581010901","345936376489998","6-3-63-84416","live","QUKE",9.2,"8926534010901","live",8.9,TRUE
"449560577489998","8926582010901","345936376489998","6-3-63-84416","live","QUKE",6.3,"8926534010901","live",6,TRUE
"449560578489998","8926583010901","345936376489998","6-3-63-84416","live","QUKE",8.2,"8926534010901","live",7.8,TRUE
"449560579489998","8926584010901","345936376489998","6-3-63-84416","live","PILA",47,"8926534010901","live",46,TRUE
"449560582489998","8926587010901","345936376489998","6-3-63-84416","live","QUKE",7.8,"8926534010901","live",7.4,TRUE
"449560583489998","8926588010901","345936376489998","6-3-63-84416","live","QUKE",9.9,"8926534010901","live",9.5,TRUE
"449560584489998","8926589010901","345936376489998","6-3-63-84416","live","QUKE",7.5,"8926534010901","live",7.2,TRUE
"449560586489998","8926591010901","345936376489998","6-3-63-84416","live","QUKE",6.5,"8926534010901","live",6.1,TRUE
"449560587489998","8926592010901","345936376489998","6-3-63-84416","live","PIPO",30.5,"8926534010901","live",29.5,TRUE
"449560588489998","8926593010901","345936376489998","6-3-63-84416","live","QUKE",6.2,"8926534010901","live",5.6,TRUE
"449560590489998","8926595010901","345936376489998","6-3-63-84416","live","PSME",8.2,"8926534010901","live",6.1,TRUE
"449560592489998","8926597010901","345936376489998","6-3-63-84416","live","ABCO",8.1,"8926534010901","live",6.4,TRUE
"449560593489998","8926598010901","345936376489998","6-3-63-84416","live","PSME",15.8,"8926534010901","live",13.5,TRUE
"449560594489998","8926599010901","345936376489998","6-3-63-84416","live","PSME",35.5,"8926534010901","live",35.2,TRUE
"449560595489998","8926600010901","345936376489998","6-3-63-84416","live","PSME",8.4,"8926534010901","live",7,TRUE
"449510286489998","8927088010901","345934289489998","6-3-63-96660","live","PIPO",14.7,"8927055010901","live",9.1,TRUE
"449510287489998","8927089010901","345934289489998","6-3-63-96660","live","ABCO",14.5,"8927055010901","live",12,TRUE
"449510288489998","8927090010901","345934289489998","6-3-63-96660","live","ABCO",29.6,"8927055010901","live",27,TRUE
"449510290489998","8927091010901","345934289489998","6-3-63-96660","live","PIPO",43,"8927055010901","live",41.3,TRUE
"449510291489998","8927093010901","345934289489998","6-3-63-96660","live","ABCO",27.7,"8927055010901","live",25.2,TRUE
"449510292489998","8927094010901","345934289489998","6-3-63-96660","live","ABCO",29.9,"8927055010901","live",27.7,TRUE
"449510296489998","8927095010901","345934289489998","6-3-63-96660","live","PIPO",7.7,"8927055010901","live",5.5,TRUE
"449510300489998","8927099010901","345934289489998","6-3-63-96660","live","PIPO",9.1,"8927055010901","live",6.5,TRUE
